POINT_COUNT: 35991
[2341.616644 1392.648035]	[2369.899896 1344.060015]
[2340.166042 1400.361900]	[2362.395739 1352.274648]
[2340.471748 1398.414179]	[2363.471736 1350.263659]
[2339.870223 1402.510451]	[2361.768568 1354.449626]
[2339.588256 1404.836934]	[2361.607864 1356.764482]
[2339.317922 1407.314509]	[2361.841721 1359.198162]
[2339.102945 1409.403292]	[2362.214627 1361.236228]
[2339.054740 1409.886251]	[2362.320369 1361.705931]
[2338.802221 1412.598456]	[2363.163526 1364.324176]
[2338.782283 1412.833618]	[2363.263043 1364.549120]
[2338.619979 1414.992606]	[2364.457516 1366.592260]
[2338.578321 1415.688512]	[2364.986788 1367.239494]
[2338.538977 1416.499119]	[2365.727150 1367.983674]
[2338.502469 1417.648787]	[2367.038300 1369.018595]
[2338.500716 1418.519973]	[2368.381873 1369.775311]
[2338.519757 1419.224651]	[2369.745208 1370.365641]
[2338.545760 1419.873857]	[2371.115444 1370.900479]
[2349.422619 1404.100581]	[2401.791312 1352.578604]
[2349.320005 1404.476524]	[2401.704312 1352.959315]
[2348.569015 1406.726150]	[2401.075952 1355.252214]
[2347.548723 1408.944504]	[2400.236071 1357.543396]
[2346.254138 1411.131089]	[2399.180686 1359.833022]
[2346.122740 1411.333010]	[2399.073893 1360.045748]
[2344.685192 1413.285817]	[2397.909620 1362.121135]
[2343.277223 1414.928937]	[2396.773589 1363.889009]
[2342.827950 1415.407222]	[2396.411805 1364.407908]
[2340.673527 1417.494176]	[2394.680081 1366.693312]
[2340.206252 1418.882737]	[2391.985954 1368.282540]
[2340.333028 1418.454731]	[2393.025786 1367.777822]
[2340.546071 1417.610288]	[2394.577734 1366.821302]
[2338.577865 1420.474861]	[2372.491930 1371.387073]
[2338.629517 1420.918797]	[2373.886905 1371.716767]
[2338.710222 1421.130440]	[2375.309246 1371.814458]
[2338.814548 1421.152933]	[2376.753837 1371.723263]
[2338.988089 1421.072739]	[2378.972368 1371.469712]
[2339.042886 1421.041039]	[2379.663004 1371.384122]
[2338.928678 1421.097258]	[2378.208122 1371.553981]
[2339.158322 1420.975921]	[2381.119673 1371.205323]
[2339.278227 1420.874908]	[2382.580996 1370.990668]
[2339.421153 1420.706621]	[2384.246770 1370.693436]
[2339.534797 1420.540563]	[2385.520929 1370.429175]
[2339.671137 1420.309380]	[2386.999252 1370.084502]
[2339.817449 1419.998319]	[2388.487294 1369.660108]
[2339.404032 1420.727568]	[2384.048419 1370.729726]
[2339.827210 1419.975641]	[2388.582828 1369.630183]
[2339.974409 1419.602942]	[2389.985807 1369.151556]
[2340.148615 1419.069470]	[2391.500753 1368.505226]
[2326.260936 1277.639813]	[2385.645606 1230.504381]
[2324.519496 1276.024316]	[2384.298429 1229.085748]
[2323.169978 1274.934292]	[2383.251531 1228.145625]
[2322.331660 1274.271581]	[2382.600875 1227.575735]
[2320.134308 1272.593388]	[2380.894106 1226.139673]
[2329.942679 1282.762782]	[2388.464390 1235.183649]
[2328.745418 1280.735369]	[2387.553923 1233.306336]
[2331.233623 1285.260725]	[2389.440771 1237.514576]
[2330.714220 1284.251946]	[2389.048014 1236.573098]
[2332.606725 1287.767850]	[2390.481606 1239.845994]
[2328.401666 1280.235913]	[2387.291098 1232.848651]
[2326.670318 1278.075876]	[2385.961317 1230.893259]
[2319.549489 1272.167749]	[2380.439428 1225.778097]
[2317.925044 1271.010858]	[2379.175857 1224.798638]
[2315.682675 1269.694300]	[2377.426539 1223.722573]
[2314.857072 1269.277807]	[2376.781212 1223.393552]
[2313.412094 1268.606011]	[2375.650621 1222.873942]
[2311.115122 1267.730266]	[2373.849784 1222.237161]
[2308.796540 1267.030022]	[2372.028387 1221.775332]
[2306.456564 1266.501581]	[2370.186675 1221.484861]
[2304.100884 1266.101794]	[2368.329832 1221.322715]
[2301.713106 1265.961700]	[2366.442695 1221.419804]
[2296.923920 1265.792740]	[2362.654013 1221.725147]
[2294.527395 1265.725174]	[2360.756981 1221.894769]
[2292.085885 1266.022224]	[2358.817629 1222.428703]
[2289.641602 1266.343969]	[2356.875047 1222.987455]
[2289.462828 1266.361157]	[2356.733052 1223.022066]
[2287.233888 1266.367718]	[2354.965845 1223.248598]
[2284.996147 1265.848179]	[2353.199959 1222.956640]
[2284.897585 1265.810445]	[2353.122413 1222.929117]
[2282.595601 1264.972504]	[2351.310362 1222.329003]
[2338.506910 1295.492130]	[2395.002764 1246.859563]
[2336.776138 1293.526413]	[2393.671869 1245.098089]
[2340.784011 1298.101973]	[2396.752928 1249.199728]
[2338.883098 1295.918839]	[2395.292009 1247.241836]
[2345.290910 1303.315477]	[2400.214627 1253.876722]
[2345.189152 1303.199645]	[2400.136459 1253.773001]
[2349.737703 1308.521031]	[2403.627228 1258.549306]
[2349.387378 1308.089798]	[2403.358800 1258.160507]
[2347.561648 1305.923834]	[2401.958321 1256.214071]
[2347.292299 1305.614134]	[2401.751521 1255.936557]
[2343.032402 1300.708299]	[2398.480051 1251.538642]
[2340.986396 1298.337211]	[2396.908399 1249.410912]
[2343.087451 1300.772193]	[2398.522330 1251.595979]
[2334.231372 1290.303538]	[2391.720059 1242.180060]
[2332.669036 1287.877053]	[2390.528912 1239.947285]
[2336.224103 1292.881330]	[2393.247613 1244.518357]
[2334.692719 1290.944126]	[2392.073019 1242.764562]
[2351.679646 1311.091068]	[2405.112010 1260.880789]
[2351.456151 1310.777057]	[2404.941451 1260.594568]
[2353.277640 1313.621300]	[2406.326649 1263.207276]
[2202.445031 1258.055305]	[2201.054298 1229.440842]
[2202.441437 1258.609202]	[2202.396007 1229.898198]
[2202.456871 1259.005503]	[2203.756059 1230.196717]
[2202.509612 1259.093242]	[2205.151514 1230.184349]
[2202.730830 1258.272977]	[2207.957205 1229.163706]
[2202.740479 1258.230102]	[2208.061301 1229.113412]
[2203.015263 1256.921052]	[2210.800935 1227.609399]
[2203.038032 1256.815605]	[2211.035803 1227.487244]
[2202.888276 1257.530873]	[2209.547324 1228.308387]
[2202.609747 1258.788347]	[2206.591816 1229.776467]
[2203.301181 1255.686958]	[2213.979672 1226.149101]
[2203.301268 1255.686697]	[2213.980723 1226.148765]
[2203.399799 1255.396911]	[2215.423194 1225.756097]
[2203.483373 1255.231232]	[2216.852298 1225.488365]
[2203.539647 1255.292240]	[2218.256494 1225.448819]
[2203.560543 1255.646347]	[2219.628218 1225.704290]
[2203.546519 1256.290334]	[2220.967888 1226.251494]
[2203.489329 1257.292428]	[2222.267783 1227.159078]
[2203.180278 1256.162901]	[2212.517887 1226.729132]
[2203.368068 1258.825419]	[2223.508368 1228.600947]
[2203.335859 1259.191761]	[2223.733224 1228.950632]
[2203.148191 1261.175595]	[2224.657188 1230.865255]
[2203.064790 1262.010794]	[2224.948319 1231.678315]
[2202.791766 1264.639856]	[2225.633365 1234.254254]
[2202.775442 1264.792794]	[2225.663593 1234.404792]
[2202.517979 1267.193185]	[2226.106978 1236.769732]
[2202.261448 1269.580468]	[2226.538230 1239.122441]
[2202.244069 1269.742203]	[2226.567404 1239.281835]
[2201.970294 1272.309337]	[2227.076899 1241.808471]
[2201.764227 1274.229463]	[2227.429038 1243.700379]
[2201.696278 1274.857186]	[2227.531921 1244.319759]
[2201.422103 1277.390344]	[2227.945245 1246.819377]
[2201.202018 1279.416797]	[2228.259354 1248.820190]
[2201.147810 1279.916287]	[2228.337919 1249.313277]
[2200.873633 1282.458076]	[2228.773424 1251.819887]
[2200.678409 1284.284545]	[2229.126280 1253.618174]
[2200.599615 1285.028891]	[2229.287346 1254.349778]
[2200.326057 1287.658706]	[2229.961950 1256.926877]
[2200.273652 1288.167682]	[2230.104842 1257.424749]
[2200.052677 1290.320333]	[2230.722200 1259.529454]
[2275.974821 1262.460795]	[2346.097420 1220.501562]
[2275.703517 1262.344291]	[2345.883944 1220.413229]
[2273.424722 1261.314570]	[2344.091395 1219.620621]
[2268.969148 1259.304693]	[2340.584988 1218.073648]
[2268.866442 1259.260465]	[2340.504103 1218.040055]
[2271.146391 1260.281643]	[2342.298752 1218.824568]
[2266.588408 1258.223459]	[2338.710722 1217.239481]
[2264.307270 1257.210161]	[2336.913948 1216.462416]
[2261.205798 1256.061274]	[2334.466339 1215.631790]
[2259.694884 1255.593522]	[2333.272077 1215.317942]
[2257.379040 1254.863757]	[2331.441329 1214.824096]
[2255.077559 1254.015388]	[2329.623481 1214.211366]
[2262.009298 1256.335364]	[2335.100931 1215.823725]
[2251.881675 1252.638352]	[2327.101616 1213.163360]
[2250.507994 1252.042896]	[2326.017396 1212.709235]
[2252.791381 1253.041264]	[2327.819385 1213.472540]
[2248.220622 1251.077442]	[2324.211149 1211.978671]
[2245.929054 1250.145058]	[2322.400482 1211.281035]
[2280.291339 1264.153407]	[2349.495660 1221.747547]
[2277.991028 1263.301167]	[2347.684100 1221.132795]
[2244.035061 1249.384881]	[2320.903371 1210.714620]
[2243.636575 1249.220335]	[2320.588428 1210.590869]
[2241.351964 1248.229168]	[2318.783226 1209.833946]
[2237.356730 1246.265301]	[2315.628990 1208.281418]
[2236.814820 1245.982505]	[2315.201304 1208.054514]
[2239.079524 1247.138712]	[2316.988884 1208.977291]
[2232.483482 1243.352825]	[2311.788090 1205.874463]
[2232.334888 1243.260852]	[2311.670997 1205.797910]
[2228.153692 1240.502478]	[2308.377949 1203.474404]
[2227.880698 1240.322626]	[2308.162879 1203.322899]
[2230.106810 1241.800979]	[2309.916248 1204.569831]
[2234.569766 1244.664296]	[2313.431625 1206.969083]
[2225.666705 1238.744217]	[2306.420391 1201.975269]
[2208.854237 1235.946517]	[2286.352330 1201.304450]
[2208.571904 1238.075710]	[2285.553692 1203.481985]
[2208.710527 1237.024574]	[2285.931139 1202.408156]
[2208.289872 1240.223151]	[2284.808856 1205.674046]
[2208.008244 1242.396008]	[2284.137656 1207.886349]
[2207.727138 1244.602899]	[2283.564641 1210.125720]
[2207.789622 1244.109922]	[2283.685783 1209.625964]
[2207.446252 1246.822490]	[2283.029017 1212.375219]
[2207.165459 1249.044633]	[2282.501893 1214.626788]
[2206.884764 1251.267465]	[2281.978325 1216.878922]
[2204.920345 1266.708118]	[2278.019789 1232.549892]
[2205.058417 1265.647579]	[2278.361122 1231.468324]
[2204.639244 1268.843103]	[2277.262963 1234.732340]
[2206.604118 1253.489243]	[2281.453143 1219.130251]
[2206.323541 1255.714230]	[2280.938108 1221.384185]
[2206.043098 1257.941936]	[2280.432471 1223.640286]
[2206.312439 1255.802398]	[2280.918228 1221.473465]
[2205.762620 1260.162754]	[2279.908809 1225.890944]
[2205.481987 1262.363952]	[2279.331680 1228.126020]
[2205.201219 1264.543831]	[2278.696638 1230.344148]
[2204.358208 1270.974356]	[2276.497838 1236.911826]
[2204.077469 1273.126734]	[2275.793402 1239.108151]
[2204.251903 1271.787112]	[2276.225618 1237.741608]
[2203.796826 1275.279491]	[2275.091797 1241.304802]
[2203.516360 1277.440849]	[2274.416072 1243.508308]
[2203.236114 1279.618166]	[2273.786077 1245.724565]
[2203.319611 1278.969081]	[2273.972501 1245.063955]
[2202.955830 1281.781074]	[2273.118110 1247.929351]
[2202.675382 1283.918113]	[2272.380431 1250.113553]
[2202.395052 1286.061168]	[2271.661142 1252.302575]
[2202.438151 1285.730265]	[2271.767999 1251.964869]
[2201.274889 1294.657267]	[2268.868419 1261.077865]
[2201.521756 1292.781469]	[2269.531300 1259.158860]
[2202.114950 1288.218035]	[2270.981927 1254.502610]
[2201.834979 1290.379231]	[2270.316351 1256.706119]
[2201.554973 1292.527825]	[2269.617657 1258.899623]
[2200.994787 1296.772958]	[2268.083519 1263.245156]
[2200.714761 1298.889563]	[2267.302901 1265.413207]
[2200.767018 1298.493988]	[2267.447411 1265.008107]
[2200.434746 1300.994414]	[2266.492317 1267.571889]
[2200.154777 1303.091379]	[2265.662128 1269.724306]
[2326.002648 1366.443567]	[2297.569243 1324.304585]
[2321.399868 1366.579245]	[2295.641885 1324.795875]
[2319.323589 1366.600446]	[2294.667760 1324.985724]
[2316.784677 1366.575224]	[2293.342903 1325.177200]
[2312.150086 1366.310076]	[2290.351574 1325.352359]
[2307.503297 1365.869125]	[2286.893611 1325.388562]
[2302.851735 1365.354324]	[2283.238312 1325.366333]
[2294.350606 1364.750324]	[2277.432949 1325.594253]
[2293.573605 1364.783865]	[2277.133982 1325.685865]
[2290.051753 1365.276565]	[2276.669570 1326.372845]
[2288.988086 1365.544466]	[2276.840666 1326.675338]
[2287.382036 1365.991040]	[2277.209007 1327.165661]
[2284.411531 1366.601431]	[2277.326715 1327.900761]
[2284.160553 1366.643126]	[2277.310933 1327.954993]
[2279.801648 1367.122918]	[2276.395802 1328.702313]
[2279.569756 1367.139029]	[2276.322495 1328.734570]
[2275.170533 1367.288891]	[2274.523801 1329.222396]
[2271.222698 1367.204415]	[2272.335839 1329.485670]
[2270.523880 1367.171915]	[2271.902563 1329.518282]
[2265.869042 1366.904606]	[2268.882337 1329.695028]
[2349.023838 1341.271819]	[2402.521500 1290.828160]
[2347.570012 1341.976566]	[2401.365805 1291.670604]
[2345.032400 1343.070824]	[2399.350319 1293.007803]
[2340.016229 1344.791039]	[2395.371667 1295.216616]
[2339.686940 1344.885263]	[2395.110711 1295.343262]
[2335.054914 1346.073239]	[2391.440974 1296.990044]
[2330.148689 1346.915541]	[2387.558531 1298.325773]
[2325.287101 1347.401644]	[2383.714818 1299.306889]
[2322.674879 1347.615841]	[2381.649297 1299.788019]
[2320.436060 1347.803687]	[2379.878424 1300.204706]
[2315.575497 1348.285310]	[2376.030779 1301.182502]
[2310.731704 1348.633293]	[2372.196224 1302.027417]
[2305.947615 1348.499581]	[2368.414567 1302.391626]
[2301.201512 1348.059089]	[2364.665780 1302.449483]
[2296.432927 1347.800952]	[2360.893852 1302.689655]
[2291.646288 1347.691221]	[2357.102824 1303.078338]
[2286.869909 1347.498140]	[2353.318984 1303.383895]
[2282.100214 1347.251540]	[2349.539038 1303.636084]
[2277.342369 1346.909774]	[2345.767768 1303.793172]
[2272.632289 1346.178724]	[2342.038674 1303.560659]
[2339.433692 1391.115591]	[2368.350411 1342.771406]
[2337.060630 1390.572343]	[2365.777524 1342.540426]
[2339.026113 1391.011106]	[2367.879497 1342.722889]
[2332.342360 1389.833044]	[2361.543838 1342.351054]
[2327.641836 1389.329015]	[2357.927118 1342.346581]
[2322.946097 1388.896604]	[2354.496672 1342.398491]
[2318.250534 1388.472915]	[2351.086936 1342.457339]
[2313.555426 1388.065449]	[2347.717626 1342.529054]
[2308.860943 1387.677803]	[2344.398235 1342.616487]
[2304.166501 1387.301566]	[2341.106657 1342.713022]
[2330.764249 1371.953691]	[2387.627057 1322.915646]
[2329.517107 1371.332531]	[2386.653693 1322.434761]
[2327.235386 1370.384430]	[2384.869332 1321.740256]
[2340.569455 1377.758734]	[2395.259082 1327.600495]
[2338.495324 1376.308865]	[2393.649129 1326.391580]
[2336.262946 1374.968312]	[2391.912219 1325.306562]
[2343.792372 1380.467840]	[2397.752289 1329.927203]
[2342.878551 1379.642267]	[2397.046432 1329.211073]
[2340.701791 1377.855940]	[2395.361702 1327.682242]
[2336.164071 1374.913508]	[2391.835204 1325.262997]
[2334.019919 1373.711897]	[2390.165022 1324.305184]
[2331.774132 1372.477041]	[2388.414788 1323.325039]
[2322.605067 1369.028190]	[2381.237246 1320.889604]
[2317.907687 1368.211082]	[2377.541040 1320.576774]
[2313.161846 1367.785234]	[2373.797783 1320.654528]
[2308.322264 1368.118883]	[2369.965413 1321.491084]
[2299.470517 1386.912527]	[2337.779083 1342.799579]
[2296.799293 1386.680183]	[2335.856688 1342.840060]
[2294.772665 1386.502242]	[2334.393304 1342.869469]
[2290.075969 1386.125059]	[2331.092436 1342.965598]
[2285.384851 1385.872045]	[2328.115981 1343.159996]
[2280.701323 1385.805880]	[2325.628713 1343.502393]
[2280.150493 1385.810079]	[2325.367426 1343.552191]
[2304.759253 1368.965928]	[2367.132365 1322.700479]
[2303.368325 1369.378757]	[2366.024668 1323.253795]
[2298.392394 1370.820846]	[2362.060949 1325.199742]
[2293.456358 1371.943252]	[2358.131629 1326.827200]
[2292.123090 1372.192489]	[2357.070754 1327.213728]
[2288.556395 1372.777007]	[2354.233244 1328.166890]
[2283.690794 1373.333514]	[2350.364318 1329.229971]
[2278.854432 1373.654639]	[2346.520110 1330.058080]
[2274.029698 1373.883331]	[2342.684299 1330.794127]
[2269.228584 1373.920914]	[2338.868089 1331.339204]
[2276.018633 1385.806301]	[2323.314260 1343.897834]
[2266.625720 1385.320367]	[2317.397948 1344.304439]
[2199.909225 1291.717258]	[2231.121704 1260.895322]
[2199.779227 1292.986805]	[2231.493690 1262.135979]
[2199.555145 1295.180830]	[2232.148667 1264.279150]
[2199.505819 1295.665511]	[2232.296837 1264.752335]
[2199.232470 1298.365902]	[2233.157256 1267.386082]
[2199.220988 1298.479764]	[2233.194850 1267.497037]
[2198.959281 1301.102209]	[2234.113297 1270.048607]
[2198.916958 1301.529383]	[2234.269660 1270.463732]
[2198.686334 1303.881859]	[2235.185165 1272.745817]
[2198.642537 1304.334006]	[2235.372811 1273.183567]
[2198.413613 1306.712755]	[2236.393614 1275.484046]
[2198.391814 1306.942259]	[2236.498601 1275.705516]
[2198.178712 1309.239175]	[2237.660264 1277.913808]
[2198.141524 1309.654996]	[2237.901066 1278.311328]
[2198.012259 1311.150129]	[2238.866120 1279.733323]
[2261.212572 1366.626382]	[2265.830947 1329.863304]
[2256.557571 1366.423054]	[2262.974870 1330.091350]
[2255.029760 1366.369387]	[2262.071369 1330.176660]
[2251.903142 1366.280844]	[2260.277754 1330.368283]
[2247.247943 1366.173729]	[2257.670800 1330.673466]
[2243.336454 1366.052444]	[2255.397174 1330.905026]
[2242.589553 1366.025326]	[2254.952653 1330.946082]
[2237.926990 1365.789109]	[2252.000462 1331.149017]
[2233.262406 1365.529275]	[2248.983703 1331.333349]
[2230.931148 1365.461473]	[2247.638314 1331.475129]
[2229.166731 1365.451950]	[2246.729578 1331.615875]
[2228.600604 1365.451827]	[2246.445561 1331.663393]
[2226.270083 1365.466985]	[2245.317775 1331.871531]
[2224.924038 1365.478734]	[2244.674030 1331.994173]
[2223.939024 1365.496198]	[2244.226241 1332.091017]
[2221.608506 1365.582183]	[2243.283925 1332.355915]
[2221.422207 1365.590819]	[2243.213251 1332.378502]
[2219.278170 1365.735968]	[2242.519613 1332.675098]
[2218.692000 1365.791854]	[2242.372638 1332.769149]
[2216.949179 1366.027071]	[2242.116638 1333.104089]
[2216.682454 1366.075960]	[2242.111463 1333.165657]
[2215.195553 1366.420458]	[2242.270961 1333.566514]
[2214.623495 1366.629661]	[2242.533883 1333.782070]
[2214.232198 1366.825292]	[2242.851769 1333.971541]
[2213.654941 1367.274776]	[2243.743561 1334.379748]
[2213.414501 1367.763251]	[2244.906548 1334.790742]
[2213.380779 1368.275710]	[2246.236276 1335.203445]
[2213.426751 1368.797603]	[2247.630526 1335.616940]
[2213.498901 1369.322811]	[2249.046438 1336.030841]
[2213.594914 1369.851034]	[2250.482008 1336.445101]
[2267.937316 1345.324449]	[2338.321413 1303.204614]
[2263.163035 1345.117473]	[2334.527938 1303.496717]
[2261.446156 1345.265442]	[2333.159470 1303.821758]
[2258.266322 1345.911880]	[2330.617859 1304.792325]
[2253.343948 1349.017217]	[2326.646002 1308.378164]
[2253.033874 1349.456267]	[2326.391627 1308.845016]
[2252.022582 1351.206350]	[2325.556564 1310.682607]
[2250.977459 1353.426857]	[2324.686522 1312.989565]
[2197.876951 1312.803120]	[2240.101822 1281.292944]
[2197.871178 1312.875082]	[2240.158068 1281.360659]
[2197.904089 1317.742123]	[2253.343440 1285.247921]
[2197.952384 1317.514960]	[2253.831008 1284.985238]
[2198.093153 1316.884191]	[2255.332339 1284.245012]
[2198.753297 1313.155992]	[2260.401393 1280.151310]
[2198.980508 1311.678581]	[2261.648999 1278.585445]
[2198.471363 1314.883959]	[2258.583947 1282.009314]
[2198.687226 1313.571092]	[2260.001750 1280.594906]
[2198.188483 1316.445160]	[2256.318639 1283.734161]
[2198.245654 1316.156616]	[2256.845406 1283.407385]
[2198.446143 1315.031934]	[2258.404139 1282.170217]
[2197.747929 1314.404133]	[2241.343894 1282.800083]
[2197.624353 1315.960425]	[2242.591706 1284.262032]
[2197.601638 1316.260358]	[2242.856111 1284.542005]
[2197.527965 1317.292012]	[2243.865512 1285.497604]
[2197.468002 1318.321913]	[2245.174157 1286.429313]
[2197.451568 1318.991272]	[2246.524174 1286.997945]
[2197.476426 1319.319334]	[2247.913612 1287.222897]
[2197.543801 1319.295187]	[2249.343517 1287.093246]
[2197.620124 1319.056883]	[2250.422999 1286.775694]
[2197.652795 1318.926798]	[2250.813200 1286.617048]
[2197.799751 1318.244014]	[2252.319079 1285.824419]
[2199.875001 1305.203168]	[2264.874479 1271.888558]
[2200.069005 1303.737418]	[2265.417496 1270.386646]
[2199.595236 1307.302740]	[2264.055663 1274.043073]
[2199.315237 1309.357344]	[2263.116484 1276.161733]
[2199.398451 1308.753809]	[2263.414202 1275.537760]
[2199.034616 1311.315990]	[2261.918571 1278.203861]
[2228.915689 1379.651578]	[2283.843946 1342.976927]
[2230.758265 1380.134861]	[2286.027768 1343.206463]
[2266.844006 1373.810240]	[2336.973976 1331.482171]
[2264.475566 1373.567347]	[2335.094346 1331.492723]
[2262.129513 1373.142675]	[2333.235008 1331.321123]
[2259.817878 1372.435825]	[2331.407236 1330.866705]
[2251.246019 1365.156951]	[2324.703237 1324.570616]
[2251.139253 1364.959261]	[2324.621490 1324.386225]
[2253.038226 1367.701872]	[2326.088318 1326.899979]
[2255.981880 1370.378824]	[2328.387850 1329.237651]
[2255.332472 1369.894894]	[2327.878826 1328.827521]
[2257.549884 1371.372719]	[2329.619668 1330.055079]
[2253.181871 1367.870376]	[2326.199913 1327.051553]
[2249.615287 1357.950889]	[2323.524953 1317.610120]
[2249.652254 1360.294975]	[2323.514986 1319.926398]
[2250.161431 1362.692956]	[2323.880417 1322.246266]
[2261.917925 1384.838175]	[2313.807083 1344.318525]
[2257.205585 1384.239515]	[2309.907603 1344.240301]
[2252.492740 1383.616454]	[2305.941757 1344.142639]
[2255.752415 1384.050664]	[2308.693576 1344.212792]
[2247.780604 1383.003598]	[2302.000467 1344.052986]
[2243.068975 1382.395499]	[2298.069469 1343.967021]
[2238.354795 1381.679460]	[2293.852254 1343.795198]
[2235.996480 1381.260394]	[2291.582290 1343.660684]
[2233.637318 1380.796284]	[2289.193221 1343.490285]
[2235.970516 1381.255605]	[2291.556876 1343.659059]
[2231.277095 1380.262882]	[2286.621383 1343.264662]
[2213.734611 1370.384503]	[2251.953284 1336.859810]
[2213.945198 1370.926417]	[2253.481930 1337.275251]
[2214.239159 1371.478159]	[2255.078070 1337.691448]
[2214.626170 1372.040899]	[2256.749295 1338.108533]
[2214.706635 1372.143303]	[2257.058431 1338.183576]
[2215.138955 1372.618343]	[2258.521933 1338.526674]
[2215.827036 1373.216168]	[2260.435495 1338.946220]
[2217.081524 1374.163077]	[2263.547813 1339.596697]
[2217.481749 1374.444725]	[2264.487038 1339.787837]
[2216.626771 1373.827168]	[2262.439010 1339.366789]
[2219.450491 1375.610301]	[2268.528607 1340.552280]
[2219.669842 1375.735695]	[2268.967057 1340.633864]
[2221.819516 1376.904214]	[2273.104873 1341.384993]
[2222.097564 1377.055257]	[2273.639665 1341.482047]
[2220.877047 1376.394580]	[2271.298000 1341.057854]
[2224.187530 1378.033116]	[2277.245915 1342.085711]
[2225.246091 1378.458736]	[2278.889381 1342.335788]
[2226.552815 1378.927118]	[2280.768317 1342.598936]
[2227.503720 1379.239395]	[2282.060553 1342.767602]
[2223.513959 1377.738731]	[2276.138273 1341.907757]
[2218.530254 1375.084855]	[2266.690505 1340.210473]
[2338.177559 1419.541605]	[2392.679370 1368.977268]
[2335.245785 1421.681138]	[2390.332911 1371.399687]
[2332.615295 1423.570135]	[2388.227344 1373.543754]
[2329.970519 1425.560135]	[2386.108100 1375.789575]
[2329.927513 1425.594709]	[2386.073600 1375.828281]
[2327.399057 1427.637351]	[2384.044537 1378.114128]
[2327.306483 1427.715363]	[2383.970179 1378.201011]
[2325.068839 1429.702473]	[2382.170914 1380.401344]
[2324.608665 1430.144021]	[2381.800284 1380.886335]
[2322.933012 1431.789678]	[2380.449860 1382.689873]
[2321.873330 1432.878934]	[2379.594883 1383.878467]
[2320.903084 1433.888719]	[2378.811765 1384.979169]
[2319.117377 1435.780983]	[2377.369634 1387.038640]
[2318.931194 1435.994186]	[2377.218984 1387.269074]
[2317.108914 1438.116642]	[2375.743731 1389.559975]
[2316.305209 1439.141157]	[2375.091497 1390.657694]
[2315.461111 1440.258793]	[2374.405704 1391.851749]
[2313.796549 1442.398794]	[2373.054177 1394.143737]
[2313.447582 1442.870109]	[2372.770428 1394.646659]
[2312.225248 1444.549185]	[2371.775924 1396.436238]
[2310.692436 1446.703810]	[2370.527779 1398.729160]
[2310.550994 1446.917936]	[2370.412336 1398.955859]
[2309.247746 1448.868188]	[2369.348922 1401.022468]
[2307.774304 1451.029109]	[2368.147155 1403.315973]
[2307.616785 1451.273429]	[2368.018443 1403.574311]
[2306.384724 1453.199277]	[2367.011369 1405.609790]
[2305.031966 1455.373530]	[2365.904438 1407.903990]
[2304.623761 1456.108959]	[2365.569048 1408.674626]
[2303.853113 1457.567321]	[2364.934655 1410.198631]
[2302.680710 1459.761800]	[2363.969805 1412.493597]
[2301.557396 1461.961484]	[2363.043603 1414.788608]
[2301.487552 1462.105047]	[2362.985891 1414.938020]
[2300.464337 1464.164468]	[2362.141167 1417.083858]
[2299.397246 1466.370087]	[2361.259109 1419.379154]
[2298.500459 1468.595118]	[2360.511529 1421.674955]
[2298.171404 1469.562874]	[2360.234671 1422.666776]
[2297.761331 1470.837844]	[2359.888470 1423.970903]
[2297.075077 1473.086546]	[2359.307141 1426.267073]
[2296.424154 1475.338905]	[2358.753685 1428.563115]
[2295.835993 1477.598345]	[2358.249805 1430.859319]
[2295.336679 1479.867578]	[2357.816130 1433.155407]
[2294.913949 1482.145477]	[2357.442979 1435.451606]
[2294.532610 1484.427753]	[2357.102541 1437.747607]
[2294.144997 1486.709144]	[2356.757140 1440.043565]
[2293.723285 1488.986224]	[2356.384743 1442.339243]
[2293.288071 1491.261630]	[2356.001653 1444.634931]
[2292.869856 1493.538521]	[2355.631989 1446.930304]
[2292.683262 1494.592900]	[2355.466413 1447.992487]
[2292.467667 1495.817196]	[2355.274986 1449.225759]
[2292.052876 1498.094030]	[2354.907991 1451.520958]
[2291.609159 1500.367384]	[2354.518114 1453.816139]
[2291.138748 1502.637253]	[2354.107091 1456.111061]
[2290.643854 1504.904182]	[2353.676668 1458.406019]
[2290.123717 1507.167786]	[2353.226254 1460.700730]
[2289.579102 1509.428472]	[2352.756446 1462.995520]
[2288.958083 1511.679940]	[2352.226146 1465.290115]
[2288.183237 1513.913653]	[2351.574069 1467.584979]
[2287.787819 1514.852155]	[2351.244641 1468.557250]
[2287.144953 1516.116590]	[2350.713416 1469.879885]
[2285.544611 1518.254818]	[2349.407692 1472.175705]
[2284.893500 1518.932220]	[2348.879588 1472.919686]
[2283.339115 1520.323125]	[2347.622494 1474.472494]
[2282.223859 1521.196937]	[2346.722450 1475.464141]
[2280.679292 1522.339033]	[2345.476874 1476.770472]
[2279.597401 1523.114473]	[2344.604676 1477.661394]
[2277.778864 1524.326861]	[2343.139856 1479.069233]
[2277.004300 1524.764329]	[2342.517161 1479.590962]
[2274.491607 1525.762114]	[2340.503777 1480.867246]
[2269.619898 1526.516726]	[2336.618108 1482.176064]
[2264.813375 1526.743397]	[2332.790731 1482.955904]
[2261.210078 1527.064031]	[2329.917374 1483.689960]
[2259.974626 1527.234162]	[2328.930878 1484.001291]
